,clmno,pol_year,region,pol_no,usage_type,coverage,ultloss,acc_year
25450,CLM2015100002879,2014,region_3,2014OC35643,private,PD,5904.318110521916,2015
25451,CLM2015100003100,2014,region_3,2014OC35824,private,PD,497.57033331560893,2015
25452,CLM2015100003190,2014,region_3,2014OC35889,private,PD,1241.3418349760375,2015
25453,CLM2015100003380,2014,region_3,2014OC36030,private,PD,1457.8273511468592,2015
25454,CLM2015100003632,2014,region_3,2014OC36217,private,PD,5518.4612205778485,2015
25455,CLM2015200001092,2014,region_3,2014OC36337,private,PD,2385.2159042215617,2015
25456,CLM2015100003788,2014,region_3,2014OC36339,private,PD,4318.503424478523,2015
25457,CLM2015100003790,2014,region_3,2014OC36342,private,PD,1276.3564371384323,2015
25458,CLM2015100003870,2014,region_3,2014OC36401,private,PD,8829.060444949982,2015
25459,CLM2015100004007,2014,region_3,2014OC36486,private,PD,10256.830568047644,2015
25460,CLM2015200001177,2014,region_3,2014OC36565,private,PD,7043.590635531673,2015
25461,CLM2015100004258,2014,region_3,2014OC36665,private,PD,1722.8982217493608,2015
25462,CLM2015100004299,2014,region_3,2014OC36691,private,PD,1165.521037345894,2015
25463,CLM2015200001225,2014,region_3,2014OC36691,private,PD,3556.6876392728586,2015
25464,CLM2015100004367,2014,region_3,2014OC36742,private,PD,1799.9751374396233,2015
25465,CLM2015100004436,2014,region_3,2014OC36795,private,PD,2439.6235807756693,2015
25466,CLM2015100004724,2014,region_3,2014OC37002,private,PD,17554.416282035392,2015
25467,CLM2015100004725,2014,region_3,2014OC37003,private,PD,2074.834664661936,2015
25468,CLM2015100004747,2014,region_3,2014OC37020,private,PD,3735.666794381941,2015
25469,CLM2015200001367,2014,region_3,2014OC37020,private,PD,980.5821690608469,2015
25470,CLM2015100004947,2014,region_3,2014OC37204,private,PD,4518.577603343354,2015
25471,CLM2015100004961,2014,region_3,2014OC37215,private,PD,8606.24779909783,2015
25472,CLM2015100005678,2014,region_3,2014OC37727,private,PD,72.33665645860769,2015
25473,CLM2015100005682,2014,region_3,2014OC37729,private,PD,15536.58785499445,2015
25474,CLM2015100005782,2014,region_3,2014OC37801,private,PD,3964.0553120599216,2015
25475,CLM2015200001669,2014,region_3,2014OC37841,private,PD,3110.7002365642797,2015
25476,CLM2015100005987,2014,region_3,2014OC37964,private,PD,5734.377369766073,2015
25477,CLM2015100006053,2014,region_3,2014OC38008,private,PD,3620.8333808289954,2015
25478,CLM2015100006110,2014,region_3,2014OC38056,private,PD,3128.3760238279506,2015
25479,CLM2015200001749,2014,region_3,2014OC38070,private,PD,2569.326995114186,2015
25480,CLM2015100006139,2014,region_3,2014OC38076,private,PD,1837.3778744849496,2015
25481,CLM2015100006177,2014,region_3,2014OC38112,private,PD,1284.9505632496666,2015
25482,CLM2015100006243,2014,region_3,2014OC38162,private,PD,2466.033367678077,2015
25483,CLM2015200001858,2014,region_3,2014OC38341,private,PD,1888.8221065956068,2015
25484,CLM2015100006485,2014,region_3,2014OC38354,private,PD,1339.822436179765,2015
25485,CLM2015100006486,2014,region_3,2014OC38356,private,PD,12213.16304024012,2015
25486,CLM2015100006512,2014,region_3,2014OC38376,private,PD,98.07929116288366,2015
25487,CLM2015200001872,2014,region_3,2014OC38376,private,PD,6948.3765542200645,2015
25488,CLM2015100006521,2014,region_3,2014OC38384,private,PD,5034.169327303615,2015
25489,CLM2015100006574,2014,region_3,2014OC38430,private,PD,439.89600667973207,2015
25490,CLM2015100006997,2014,region_3,2014OC38757,private,PD,1347.3376865002022,2015
25491,CLM2015100007186,2014,region_3,2014OC38902,private,PD,1468.2255295290431,2015
25492,CLM2015100007348,2014,region_3,2014OC39026,private,PD,2033.859640537812,2015
25493,CLM2015100007432,2014,region_3,2014OC39088,private,PD,5261.871403340399,2015
25494,CLM2015100007479,2014,region_3,2014OC39120,private,PD,2318.653142494124,2015
25495,CLM2015100007481,2014,region_3,2014OC39121,private,PD,2005.016369737184,2015
25496,CLM2015100007589,2014,region_3,2014OC39201,private,PD,3347.695982669651,2015
25497,CLM2015100007620,2014,region_3,2014OC39234,private,PD,994.3015450907968,2015
25498,CLM2015100007644,2014,region_3,2014OC39251,private,PD,1995.4357321715038,2015
25499,CLM2015100007757,2014,region_3,2014OC39342,private,PD,1554.887883348501,2015
25500,CLM2015100007770,2014,region_3,2014OC39352,private,PD,11974.870746710796,2015
25501,CLM2015100007960,2014,region_3,2014OC39486,private,PD,715.9829910037201,2015
25502,CLM2015100008003,2014,region_3,2014OC39515,private,PD,1053.4661268995553,2015
25503,CLM2015100008039,2014,region_3,2014OC39549,private,PD,927.4566606022953,2015
25504,CLM2015100008046,2014,region_3,2014OC39553,private,PD,969.5607981246765,2015
25505,CLM2015100008092,2014,region_3,2014OC39600,private,PD,755.1797469699804,2015
25506,CLM2015100008211,2014,region_3,2014OC39693,private,PD,2723.3747633980897,2015
25507,CLM2015200002322,2014,region_3,2014OC39717,private,PD,122.40886470722647,2015
25508,CLM2015100008248,2014,region_3,2014OC39723,private,PD,7922.725291875353,2015
25509,CLM2015100008290,2014,region_3,2014OC39760,private,PD,3109.2958563697034,2015
25510,CLM2015100008378,2014,region_3,2014OC39824,private,PD,343.21505134837844,2015
25511,CLM2015100008411,2014,region_3,2014OC39850,private,PD,356.2001461784075,2015
25512,CLM2015100008515,2014,region_3,2014OC39935,private,PD,1927.1950814253369,2015
25513,CLM2015100008593,2014,region_3,2014OC39995,private,PD,4467.950016854054,2015
25514,CLM2015100008623,2014,region_3,2014OC40024,private,PD,11844.400222779597,2015
25515,CLM2015100008642,2014,region_3,2014OC40041,private,PD,857.5698533309514,2015
25516,CLM2015100008711,2014,region_3,2014OC40084,private,PD,14731.975052838363,2015
25517,CLM2015100008791,2014,region_3,2014OC40160,private,PD,3913.662386845642,2015
25518,CLM2015200002493,2014,region_3,2014OC40201,private,PD,5998.337811855908,2015
25519,CLM2015100008974,2014,region_3,2014OC40322,private,PD,1577.0825969148912,2015
25520,CLM2015100008976,2014,region_3,2014OC40323,private,PD,56.37524487431834,2015
25521,CLM2015100009016,2014,region_3,2014OC40355,private,PD,3070.198629310126,2015
25522,CLM2015100009148,2014,region_3,2014OC40451,private,PD,826.2115213787735,2015
25523,CLM2015100009152,2014,region_3,2014OC40452,private,PD,1155.4618789862589,2015
25524,CLM2015100009210,2014,region_3,2014OC40509,private,PD,2161.7421246954996,2015
25525,CLM2015100009342,2014,region_3,2014OC40599,private,PD,2902.5141346260843,2015
25526,CLM2015100009349,2014,region_3,2014OC40605,private,PD,932.7885457378914,2015
25527,CLM2015100009351,2014,region_3,2014OC40609,private,PD,9081.837143618557,2015
25528,CLM2015200002638,2014,region_3,2014OC40609,private,PD,11936.160983971522,2015
25529,CLM2015200002686,2014,region_3,2014OC40752,private,PD,1651.68594272374,2015
25530,CLM2015100009653,2014,region_3,2014OC40866,private,PD,4021.020195752579,2015
25531,CLM2015200002721,2014,region_3,2014OC40866,private,PD,7306.171320763432,2015
25532,CLM2015100009677,2014,region_3,2014OC40877,private,PD,580.9322943624736,2015
25533,CLM2015200002730,2014,region_3,2014OC40877,private,PD,3261.2150189916038,2015
25534,CLM2015100009854,2014,region_3,2014OC41034,private,PD,3055.1081405566306,2015
25535,CLM2015100009891,2014,region_3,2014OC41061,private,PD,4249.770446187751,2015
25536,CLM2015100009920,2014,region_3,2014OC41084,private,PD,3734.609103148911,2015
25537,CLM2015100009930,2014,region_3,2014OC41087,private,PD,3686.958366239763,2015
25538,CLM2015200002799,2014,region_3,2014OC41087,private,PD,4831.574187076188,2015
25539,CLM2015100009941,2014,region_3,2014OC41099,private,PD,470.8525036009338,2015
25540,CLM2015100009950,2014,region_3,2014OC41108,private,PD,4014.505180532757,2015
25541,CLM2015100009970,2014,region_3,2014OC41126,private,PD,3196.2308626086096,2015
25542,CLM2015100009973,2014,region_3,2014OC41132,private,PD,2651.584682033053,2015
25543,CLM2015200002808,2014,region_3,2014OC41132,private,PD,129.43109681026493,2015
25544,CLM2015100010019,2014,region_3,2014OC41161,private,PD,2355.1570507090946,2015
25545,CLM2015100010115,2014,region_3,2014OC41251,private,PD,1732.6301999538568,2015
25546,CLM2015100010168,2014,region_3,2014OC41286,private,PD,1420.755870295068,2015
25547,CLM2015100010193,2014,region_3,2014OC41309,private,PD,4851.590948072928,2015
25548,CLM2015200002877,2014,region_3,2014OC41309,private,PD,1931.167818743019,2015
25549,CLM2015100010222,2014,region_3,2014OC41333,private,PD,5342.646167763431,2015
25550,CLM2015100010268,2014,region_3,2014OC41369,private,PD,167.89174621869728,2015
25551,CLM2015200002899,2014,region_3,2014OC41369,private,PD,5984.249870304063,2015
25552,CLM2015100010309,2014,region_3,2014OC41404,private,PD,1643.8994759985787,2015
25553,CLM2015100010421,2014,region_3,2014OC41481,private,PD,9826.093590462797,2015
25554,CLM2015100010594,2014,region_3,2014OC41625,private,PD,1272.7297631049134,2015
25555,CLM2015100010749,2014,region_3,2014OC41737,private,PD,4762.876170997526,2015
25556,CLM2015100010989,2014,region_3,2014OC41918,private,PD,1942.2293592211456,2015
25557,CLM2015100011014,2014,region_3,2014OC41937,private,PD,8107.217792125866,2015
25558,CLM2015100011055,2014,region_3,2014OC41965,private,PD,7998.9021709925655,2015
25559,CLM2015100011061,2014,region_3,2014OC41966,private,PD,5823.24441391367,2015
25560,CLM2015200003136,2014,region_3,2014OC41998,private,PD,820.3173109432001,2015
25561,CLM2015100011169,2014,region_3,2014OC42039,private,PD,110.9620596547308,2015
25562,CLM2015100011299,2014,region_3,2014OC42145,private,PD,21380.964550938876,2015
25563,CLM2015200003191,2014,region_3,2014OC42145,private,PD,7918.73446908162,2015
25564,CLM2015100011310,2014,region_3,2014OC42158,private,PD,3700.8732589209853,2015
25565,CLM2015100011513,2014,region_3,2014OC42307,private,PD,16024.964744559002,2015
25566,CLM2015100011676,2014,region_3,2014OC42435,private,PD,2940.206881540665,2015
25567,CLM2015100011798,2014,region_3,2014OC42530,private,PD,3467.1959410696795,2015
25568,CLM2015100012037,2014,region_3,2014OC42713,private,PD,12209.334147690352,2015
25569,CLM2015100012203,2014,region_3,2014OC42863,private,PD,1204.9263146978751,2015
25570,CLM2015200003436,2014,region_3,2014OC42885,private,PD,7708.647958766844,2015
25571,CLM2015200003448,2014,region_3,2014OC42921,private,PD,2160.215774099953,2015
25572,CLM2015100012458,2014,region_3,2014OC43055,private,PD,172.4400977474793,2015
25573,CLM2015100012542,2014,region_3,2014OC43118,private,PD,1574.3685108194693,2015
25574,CLM2015200003559,2014,region_3,2014OC43207,private,PD,83.44776094116338,2015
25575,CLM2015100012766,2014,region_3,2014OC43299,private,PD,615.2074256867335,2015
25576,CLM2015100012923,2014,region_3,2014OC43429,private,PD,9521.623580456144,2015
25577,CLM2015100013073,2014,region_3,2014OC43547,private,PD,4920.5627062893955,2015
25578,CLM2015100013086,2014,region_3,2014OC43558,private,PD,1535.0621046856513,2015
25579,CLM2015100013096,2014,region_3,2014OC43566,private,PD,4027.646356773314,2015
25580,CLM2015100013207,2014,region_3,2014OC43642,private,PD,9077.574905326032,2015
25581,CLM2015100013216,2014,region_3,2014OC43648,private,PD,7048.912113349034,2015
25582,CLM2015100013404,2014,region_3,2014OC43778,private,PD,2880.0828360653923,2015
25583,CLM2015100013710,2014,region_3,2014OC44009,private,PD,2661.609713852845,2015
25584,CLM2015100013733,2014,region_3,2014OC44018,private,PD,117.2417834216574,2015
25585,CLM2015100013843,2014,region_3,2014OC44109,private,PD,17738.994736992816,2015
25586,CLM2015100013976,2014,region_3,2014OC44211,private,PD,939.6893849671551,2015
25587,CLM2015100014171,2014,region_3,2014OC44342,private,PD,2485.045814392589,2015
25588,CLM2015100014235,2014,region_3,2014OC44394,private,PD,4868.6988333492,2015
25589,CLM2015200004024,2014,region_3,2014OC44394,private,PD,11462.124559178812,2015
25590,CLM2015200004067,2014,region_3,2014OC44508,private,PD,4881.8205290275855,2015
25591,CLM2015100014421,2014,region_3,2014OC44543,private,PD,5394.636725119234,2015
25592,CLM2015100014586,2014,region_3,2014OC44667,private,PD,4309.819289539111,2015
25593,CLM2015100014728,2014,region_3,2014OC44765,private,PD,1394.6084510140035,2015
25594,CLM2015100014826,2014,region_3,2014OC44839,private,PD,1328.2408664040695,2015
25595,CLM2015100015114,2014,region_3,2014OC45063,private,PD,44231.34516959,2015
25596,CLM2015100015162,2014,region_3,2014OC45110,private,PD,4981.958589894319,2015
25597,CLM2015100015315,2014,region_3,2014OC45256,private,PD,1396.2303940054317,2015
25598,CLM2015100015422,2014,region_3,2014OC45328,private,PD,7601.378086837073,2015
25599,CLM2015100015443,2014,region_3,2014OC45349,private,PD,613.4236769209798,2015
25600,CLM2015100015573,2014,region_3,2014OC45446,private,PD,561.7046021252027,2015
25601,CLM2015200004415,2014,region_3,2014OC45446,private,PD,2464.7863113928156,2015
25602,CLM2015100015705,2014,region_3,2014OC45578,private,PD,1431.3748127763063,2015
25603,CLM2015100015750,2014,region_3,2014OC45611,private,PD,6815.768589998176,2015
25604,CLM2015200004467,2014,region_3,2014OC45611,private,PD,1643.6922619138197,2015
25605,CLM2015100015972,2014,region_3,2014OC45779,private,PD,10098.389007298721,2015
25606,CLM2015100016032,2014,region_3,2014OC45815,private,PD,7820.868293726272,2015
25607,CLM2015100016070,2014,region_3,2014OC45849,private,PD,4926.008714050853,2015
25608,CLM2015100016080,2014,region_3,2014OC45854,private,PD,5023.410981427348,2015
25609,CLM2015100016150,2014,region_3,2014OC45907,private,PD,9627.444073778654,2015
25610,CLM2015200004588,2014,region_3,2014OC45907,private,PD,2337.9189317343084,2015
25611,CLM2015300001004,2014,region_3,2014OC45907,private,PD,2741.5818787258477,2015
25612,CLM2015100016191,2014,region_3,2014OC45941,private,PD,6929.548408675831,2015
25613,CLM2015100016193,2014,region_3,2014OC45944,private,PD,2336.0534081852506,2015
25614,CLM2015100016260,2014,region_3,2014OC45994,private,PD,4563.65495718781,2015
25615,CLM2015100016287,2014,region_3,2014OC46008,private,PD,7234.037462775684,2015
25616,CLM2015100016432,2014,region_3,2014OC46153,private,PD,4696.285471483617,2015
25617,CLM2015300001022,2014,region_3,2014OC46153,private,PD,1942.0281859545623,2015
25618,CLM2015100016477,2014,region_3,2014OC46189,private,PD,9060.002556491425,2015
25619,CLM2015100016828,2014,region_3,2014OC46452,private,PD,5312.583761021017,2015
25620,CLM2015100016901,2014,region_3,2014OC46523,private,PD,1218.1625302759858,2015
25621,CLM2015100016931,2014,region_3,2014OC46540,private,PD,1324.2694378589458,2015
25622,CLM2015100017100,2014,region_3,2014OC46663,private,PD,6275.325974475447,2015
25623,CLM2015100017358,2014,region_3,2014OC46873,private,PD,2913.8229631501486,2015
25624,CLM2015100017374,2014,region_3,2014OC46890,private,PD,16230.655651124223,2015
25625,CLM2015100017568,2014,region_3,2014OC47055,private,PD,1567.412849190033,2015
25626,CLM2015100017653,2014,region_3,2014OC47125,private,PD,3736.1665263882137,2015
25627,CLM2015100017735,2014,region_3,2014OC47184,private,PD,8478.277812980148,2015
25628,CLM2015100017780,2014,region_3,2014OC47225,private,PD,4556.8767940408,2015
25629,CLM2015100017958,2014,region_3,2014OC47366,private,PD,530.7237076020289,2015
25630,CLM2015100018241,2014,region_3,2014OC47592,private,PD,1072.548120737718,2015
25631,CLM2015100018306,2014,region_3,2014OC47652,private,PD,1651.2813302747786,2015
25632,CLM2015100018830,2014,region_3,2014OC48053,private,PD,1511.9171325619593,2015
25633,CLM2015100018937,2014,region_3,2014OC48122,private,PD,4582.615830014698,2015
25634,CLM2015100018951,2014,region_3,2014OC48132,private,PD,254.14284322696534,2015
25635,CLM2015100019006,2014,region_3,2014OC48168,private,PD,6804.400496429094,2015
25636,CLM2015100019290,2014,region_3,2014OC48369,private,PD,9484.121329286798,2015
25637,CLM2015200005420,2014,region_3,2014OC48398,private,PD,7313.7922199223385,2015
25638,CLM2015100019374,2014,region_3,2014OC48428,private,PD,2978.151155034844,2015
25639,CLM2015100019413,2014,region_3,2014OC48464,private,PD,4534.919269312443,2015
25640,CLM2015200005444,2014,region_3,2014OC48464,private,PD,2175.9786649302023,2015
25641,CLM2015100019549,2014,region_3,2014OC48555,private,PD,2518.016159679678,2015
25642,CLM2015100019689,2014,region_3,2014OC48660,private,PD,1156.8180208318636,2015
25643,CLM2015100020040,2014,region_3,2014OC48910,private,PD,3328.817120776067,2015
25644,CLM2015200005627,2014,region_3,2014OC48910,private,PD,79.9019637001941,2015
25645,CLM2015100020192,2014,region_3,2014OC49014,private,PD,60.07191036957945,2015
25646,CLM2015100020252,2014,region_3,2014OC49065,private,PD,554.0848992756477,2015
25647,CLM2015100020299,2014,region_3,2014OC49103,private,PD,1656.5796295782404,2015
25648,CLM2015200005703,2014,region_3,2014OC49103,private,PD,2058.122699749377,2015
25649,CLM2015100020318,2014,region_3,2014OC49117,private,PD,400.303833690273,2015
25650,CLM2015100020557,2014,region_3,2014OC49281,private,PD,2153.637975150175,2015
25651,CLM2015100020570,2014,region_3,2014OC49294,private,PD,1377.2852056470188,2015
25652,CLM2015100020614,2014,region_3,2014OC49339,private,PD,12606.22891080122,2015
25653,CLM2015100020689,2014,region_3,2014OC49396,private,PD,1522.7203961440582,2015
25654,CLM2015100020700,2014,region_3,2014OC49403,private,PD,2791.034230454384,2015
25655,CLM2015200005829,2014,region_3,2014OC49433,private,PD,1253.2102140737686,2015
25656,CLM2015100020895,2014,region_3,2014OC49545,private,PD,1161.756930000895,2015
25657,CLM2015100020945,2014,region_3,2014OC49573,private,PD,5476.214169663787,2015
25658,CLM2015100021145,2014,region_3,2014OC49717,private,PD,1125.225558086067,2015
25659,CLM2015100021296,2014,region_3,2014OC49841,private,PD,3520.0758036122165,2015
25660,CLM2015200005988,2014,region_3,2014OC49841,private,PD,12057.349854692196,2015
25661,CLM2015100021355,2014,region_3,2014OC49888,private,PD,1370.309728477226,2015
25662,CLM2015100021489,2014,region_3,2014OC49988,private,PD,1000.2948372031525,2015
25663,CLM2015200006054,2014,region_3,2014OC49988,private,PD,2518.2288025786465,2015
25664,CLM2015100000001,2014,region_4,2014OD33401,private,PD,1349.276474525603,2015
25665,CLM2015200000028,2014,region_4,2014OD33500,private,PD,2136.1537350196113,2015
25666,CLM2015100000145,2014,region_4,2014OD33515,private,PD,1172.8332334137199,2015
25667,CLM2015100000211,2014,region_4,2014OD33569,private,PD,433.419833413337,2015
25668,CLM2015100000323,2014,region_4,2014OD33643,private,PD,704.5134904746408,2015
25669,CLM2015100000406,2014,region_4,2014OD33701,private,PD,1978.2406048715345,2015
25670,CLM2015100000415,2014,region_4,2014OD33705,private,PD,323.9939155875776,2015
25671,CLM2015100000492,2014,region_4,2014OD33769,private,PD,4350.999394171392,2015
25672,CLM2015100000502,2014,region_4,2014OD33773,private,PD,1178.353889689142,2015
25673,CLM2015200000169,2014,region_4,2014OD33853,private,PD,2045.3388730126385,2015
25674,CLM2015100000602,2014,region_4,2014OD33862,private,PD,1071.2682252880456,2015
25675,CLM2015100000904,2014,region_4,2014OD34119,private,PD,3595.982664856972,2015
25676,CLM2015100000917,2014,region_4,2014OD34134,private,PD,3995.0188357763973,2015
25677,CLM2015200000256,2014,region_4,2014OD34152,private,PD,4113.807103417304,2015
25678,CLM2015100001055,2014,region_4,2014OD34246,private,PD,1763.172540493088,2015
25679,CLM2015100001057,2014,region_4,2014OD34247,private,PD,807.5340911107693,2015
25680,CLM2015100001073,2014,region_4,2014OD34261,private,PD,6549.227553971085,2015
25681,CLM2015100001079,2014,region_4,2014OD34265,private,PD,493.07563337839866,2015
25682,CLM2015200000310,2014,region_4,2014OD34265,private,PD,1060.0313083613332,2015
25683,CLM2015300000060,2014,region_4,2014OD34265,private,PD,2031.9048812614653,2015
25684,CLM2015100001167,2014,region_4,2014OD34315,private,PD,2704.6992829918836,2015
25685,CLM2015100001208,2014,region_4,2014OD34349,private,PD,5163.656611254295,2015
25686,CLM2015100001226,2014,region_4,2014OD34369,private,PD,1213.7666427380218,2015
25687,CLM2015200000352,2014,region_4,2014OD34370,private,PD,2754.0778774385585,2015
25688,CLM2015200000372,2014,region_4,2014OD34424,private,PD,268.31955683147044,2015
25689,CLM2015300000073,2014,region_4,2014OD34428,private,PD,2245.1396027361193,2015
25690,CLM2015100001392,2014,region_4,2014OD34492,private,PD,755.4880910180356,2015
25691,CLM2015100001410,2014,region_4,2014OD34503,private,PD,319.8078087883995,2015
25692,CLM2015100001450,2014,region_4,2014OD34537,private,PD,4486.504359916654,2015
25693,CLM2015200000410,2014,region_4,2014OD34537,private,PD,2942.7460279999314,2015
25694,CLM2015100001498,2014,region_4,2014OD34566,private,PD,861.8476114253953,2015
25695,CLM2015200000424,2014,region_4,2014OD34566,private,PD,2174.538446186601,2015
25696,CLM2015300000085,2014,region_4,2014OD34566,private,PD,743.2913414621704,2015
25697,CLM2015100001636,2014,region_4,2014OD34679,private,PD,1819.6428719403243,2015
25698,CLM2015200000464,2014,region_4,2014OD34679,private,PD,3074.6733815829734,2015
25699,CLM2015100001689,2014,region_4,2014OD34720,private,PD,3962.5253618794763,2015
25700,CLM2015100001691,2014,region_4,2014OD34724,private,PD,1657.415532643968,2015
25701,CLM2015100001827,2014,region_4,2014OD34835,private,PD,2174.7545102797967,2015
25702,CLM2015100001933,2014,region_4,2014OD34913,private,PD,996.1410094978999,2015
25703,CLM2015100001937,2014,region_4,2014OD34920,private,PD,1872.3699310501693,2015
25704,CLM2015100002055,2014,region_4,2014OD35014,private,PD,908.9878157433005,2015
25705,CLM2015200000617,2014,region_4,2014OD35014,private,PD,6204.953421854289,2015
25706,CLM2015100002203,2014,region_4,2014OD35118,private,PD,1716.126031478353,2015
25707,CLM2015100002524,2014,region_4,2014OD35366,private,PD,2347.270149384201,2015
25708,CLM2015100002545,2014,region_4,2014OD35387,private,PD,85.41888716456677,2015
25709,CLM2015100002693,2014,region_4,2014OD35503,private,PD,2253.1390975160784,2015
25710,CLM2015100002699,2014,region_4,2014OD35506,private,PD,1399.038990557791,2015
25711,CLM2015300000169,2014,region_4,2014OD35506,private,PD,1376.0939010623586,2015
25712,CLM2015100002786,2014,region_4,2014OD35563,private,PD,3730.0703089267663,2015
25713,CLM2015200000809,2014,region_4,2014OD35563,private,PD,1469.7616454173346,2015
25714,CLM2015200000814,2014,region_4,2014OD35586,private,PD,29399.41017516984,2015
25715,CLM2015100002831,2014,region_4,2014OD35603,private,PD,3164.3683462189174,2015
25716,CLM2015100002849,2014,region_4,2014OD35621,private,PD,1024.8222083712565,2015
25717,CLM2015100002862,2014,region_4,2014OD35633,private,PD,2352.271283732726,2015
25718,CLM2015100002880,2014,region_4,2014OD35645,private,PD,834.14007974636,2015
25719,CLM2015100002917,2014,region_4,2014OD35674,private,PD,1470.2378056662903,2015
25720,CLM2015100003142,2014,region_4,2014OD35859,private,PD,1261.081773197543,2015
25721,CLM2015200000910,2014,region_4,2014OD35865,private,PD,8525.417290033987,2015
25722,CLM2015300000205,2014,region_4,2014OD35902,private,PD,1020.4802986912474,2015
25723,CLM2015100003377,2014,region_4,2014OD36029,private,PD,4128.559506656928,2015
25724,CLM2015200000975,2014,region_4,2014OD36029,private,PD,5838.07831913822,2015
25725,CLM2015100003723,2014,region_4,2014OD36295,private,PD,1893.8919110373065,2015
25726,CLM2015100003809,2014,region_4,2014OD36357,private,PD,2615.472694957047,2015
25727,CLM2015100003815,2014,region_4,2014OD36365,private,PD,2699.8938562612752,2015
25728,CLM2015100003845,2014,region_4,2014OD36380,private,PD,775.0083300383783,2015
25729,CLM2015100003956,2014,region_4,2014OD36452,private,PD,5663.378528392668,2015
25730,CLM2015100003986,2014,region_4,2014OD36469,private,PD,1388.1892540142233,2015
25731,CLM2015200001150,2014,region_4,2014OD36493,private,PD,2569.1206218887487,2015
25732,CLM2015100004092,2014,region_4,2014OD36558,private,PD,5057.974129477197,2015
25733,CLM2015100004100,2014,region_4,2014OD36561,private,PD,3013.2954147230103,2015
25734,CLM2015100004314,2014,region_4,2014OD36707,private,PD,1064.3982359644099,2015
25735,CLM2015100004325,2014,region_4,2014OD36714,private,PD,143.9925986948767,2015
25736,CLM2015100004394,2014,region_4,2014OD36764,private,PD,1754.91521842221,2015
25737,CLM2015200001249,2014,region_4,2014OD36764,private,PD,580.0009019183638,2015
25738,CLM2015100004443,2014,region_4,2014OD36797,private,PD,876.5271522260537,2015
25739,CLM2015100004610,2014,region_4,2014OD36919,private,PD,1819.0441721558361,2015
25740,CLM2015100004833,2014,region_4,2014OD37106,private,PD,222.06183468674877,2015
25741,CLM2015200001415,2014,region_4,2014OD37189,private,PD,1243.0420795502635,2015
25742,CLM2015100005138,2014,region_4,2014OD37340,private,PD,6467.773244969454,2015
25743,CLM2015200001518,2014,region_4,2014OD37438,private,PD,1949.2680274784145,2015
25744,CLM2015100005304,2014,region_4,2014OD37444,private,PD,4821.901807936345,2015
25745,CLM2015100005319,2014,region_4,2014OD37458,private,PD,8150.638881197413,2015
25746,CLM2015100005442,2014,region_4,2014OD37546,private,PD,1808.640823962004,2015
25747,CLM2015200001554,2014,region_4,2014OD37546,private,PD,2508.1363413508006,2015
25748,CLM2015100005452,2014,region_4,2014OD37559,private,PD,462.5343848459314,2015
25749,CLM2015100005453,2014,region_4,2014OD37561,private,PD,1091.8557783915082,2015
25750,CLM2015200001558,2014,region_4,2014OD37561,private,PD,8063.834393883224,2015
25751,CLM2015100005497,2014,region_4,2014OD37583,private,PD,983.0486811467639,2015
25752,CLM2015100005562,2014,region_4,2014OD37643,private,PD,4236.937939506492,2015
25753,CLM2015100005605,2014,region_4,2014OD37674,private,PD,6625.484490295368,2015
25754,CLM2015100005662,2014,region_4,2014OD37716,private,PD,3927.125939421616,2015
25755,CLM2015100005681,2014,region_4,2014OD37728,private,PD,2835.9221004071683,2015
25756,CLM2015100005702,2014,region_4,2014OD37749,private,PD,983.5516350376744,2015
25757,CLM2015100005901,2014,region_4,2014OD37891,private,PD,2428.7984751735708,2015
25758,CLM2015200001687,2014,region_4,2014OD37891,private,PD,2047.0007525357853,2015
25759,CLM2015300000367,2014,region_4,2014OD37891,private,PD,2654.7630401937527,2015
25760,CLM2015100005968,2014,region_4,2014OD37952,private,PD,164.52579376381942,2015
25761,CLM2015200001701,2014,region_4,2014OD37952,private,PD,4612.752838120243,2015
25762,CLM2015100005972,2014,region_4,2014OD37953,private,PD,1026.5888297345455,2015
25763,CLM2015100005988,2014,region_4,2014OD37965,private,PD,156.99578446578292,2015
25764,CLM2015200001707,2014,region_4,2014OD37965,private,PD,5786.696595730043,2015
25765,CLM2015300000378,2014,region_4,2014OD37977,private,PD,3141.977062416795,2015
25766,CLM2015100006167,2014,region_4,2014OD38103,private,PD,573.317880254521,2015
25767,CLM2015200001782,2014,region_4,2014OD38137,private,PD,3133.7499937629254,2015
25768,CLM2015100006316,2014,region_4,2014OD38231,private,PD,2532.2189957095693,2015
25769,CLM2015100006330,2014,region_4,2014OD38243,private,PD,3673.891968538179,2015
25770,CLM2015100006419,2014,region_4,2014OD38306,private,PD,3582.119169806612,2015
25771,CLM2015100006712,2014,region_4,2014OD38534,private,PD,966.0045179316787,2015
25772,CLM2015100006764,2014,region_4,2014OD38575,private,PD,5893.198191868499,2015
25773,CLM2015100006805,2014,region_4,2014OD38614,private,PD,1561.4151838131354,2015
25774,CLM2015100006830,2014,region_4,2014OD38631,private,PD,2354.17851126514,2015
25775,CLM2015100006949,2014,region_4,2014OD38713,private,PD,3501.9081294314406,2015
25776,CLM2015200001998,2014,region_4,2014OD38756,private,PD,3005.8438708041704,2015
25777,CLM2015300000436,2014,region_4,2014OD38756,private,PD,1782.8438662028577,2015
25778,CLM2015100007035,2014,region_4,2014OD38785,private,PD,607.7308052273341,2015
